Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,mutation_rate,mutation_variance
305,3060,0.902738630771637,0.8956448435783386,0.8955779075622559,0.890841543674469,10,21.457401277935663,red_fox,0.11364029347896576,grey_fox,0.11002825200557709,kit_fox,0.10909763723611832,tiger_cat,0.01639070175588131,Arctic_fox,0.010824795812368393,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
306,3070,0.9056352376937866,0.8968698382377625,0.8957266807556152,0.8910712003707886,10,19.55170796591789,grey_fox,0.11018409579992294,red_fox,0.10899651795625687,kit_fox,0.10712186992168427,tiger_cat,0.015838604420423508,Arctic_fox,0.01075451634824276,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
307,3080,0.9063005447387695,0.8955622911453247,0.8955159187316895,0.8842685222625732,10,22.061058875227904,grey_fox,0.10951315611600876,kit_fox,0.107610322535038,red_fox,0.1065678596496582,tiger_cat,0.015808219090104103,Arctic_fox,0.01047055795788765,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
308,3090,0.903418242931366,0.8997810482978821,0.9003109931945801,0.8934244513511658,10,20.998009127195296,grey_fox,0.11182663589715958,red_fox,0.11031820625066757,kit_fox,0.10381241142749786,tiger_cat,0.015269208699464798,Arctic_fox,0.011060811579227448,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
309,3100,0.9052455425262451,0.8990259170532227,0.8996989727020264,0.8900787234306335,10,19.85480583610049,red_fox,0.10918331146240234,grey_fox,0.10916852951049805,kit_fox,0.10787522047758102,tiger_cat,0.014425757341086864,Arctic_fox,0.0115294074639678,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
310,3110,0.904734194278717,0.8986564874649048,0.8987002372741699,0.8893807530403137,10,19.564242534855964,grey_fox,0.11087828129529953,red_fox,0.10793861746788025,kit_fox,0.10563816130161285,tiger_cat,0.015617008320987225,Arctic_fox,0.009958541020751,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
311,3120,0.9014209508895874,0.8979562520980835,0.8972537517547607,0.8946861028671265,10,20.550365816131993,red_fox,0.1134372353553772,kit_fox,0.11013355851173401,grey_fox,0.10589698702096939,tiger_cat,0.014843516983091831,Arctic_fox,0.011008250527083874,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
312,3130,0.9052550196647644,0.8981667757034302,0.8967888355255127,0.8936625719070435,10,22.91286837505862,grey_fox,0.11174013465642929,red_fox,0.10927103459835052,kit_fox,0.09843752533197403,tiger_cat,0.016988083720207214,Arctic_fox,0.010118454694747925,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
313,3140,0.9046400189399719,0.898544430732727,0.8999631404876709,0.8888874053955078,10,23.816731219183392,red_fox,0.10927579551935196,kit_fox,0.10669424384832382,grey_fox,0.1041540652513504,tiger_cat,0.013911248184740543,Arctic_fox,0.010457156226038933,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
314,3150,0.9038373231887817,0.8999204635620117,0.9003680944442749,0.8949955701828003,10,24.237059049086444,red_fox,0.11037649214267731,kit_fox,0.1024489551782608,grey_fox,0.10086741298437119,tiger_cat,0.014229326508939266,Arctic_fox,0.01071852631866932,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
315,3160,0.9049276113510132,0.8971768617630005,0.8978621959686279,0.8858437538146973,10,23.357554691169355,red_fox,0.11124128103256226,grey_fox,0.10624855011701584,kit_fox,0.10038724541664124,tiger_cat,0.016182709485292435,Arctic_fox,0.00998617336153984,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
316,3170,0.9093618988990784,0.8990486860275269,0.8994691967964172,0.8933138847351074,10,23.073145736588337,grey_fox,0.107392318546772,red_fox,0.10710679739713669,kit_fox,0.1033828854560852,tiger_cat,0.01675344631075859,Arctic_fox,0.009437346830964088,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
317,3180,0.9069414734840393,0.9025284051895142,0.9037069082260132,0.8950462341308594,10,20.94010855631704,red_fox,0.10923151671886444,grey_fox,0.10661394149065018,kit_fox,0.09702835232019424,tiger_cat,0.01616762951016426,Arctic_fox,0.010340285487473011,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
318,3190,0.9103955030441284,0.9003585577011108,0.899958610534668,0.8921568393707275,10,22.069589122746233,red_fox,0.10615707188844681,grey_fox,0.1056542918086052,kit_fox,0.10038947314023972,tiger_cat,0.016544613987207413,Arctic_fox,0.009103269316256046,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
319,3200,0.9066083431243896,0.9026668667793274,0.9030594825744629,0.8972232341766357,10,23.70589687585334,red_fox,0.11010163277387619,grey_fox,0.10605176538228989,kit_fox,0.0970759391784668,tiger_cat,0.01671336218714714,Arctic_fox,0.010279043577611446,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
320,3210,0.9089738726615906,0.9023038744926453,0.9027141332626343,0.8964148163795471,10,24.626566861179718,red_fox,0.1072874441742897,kit_fox,0.10072760283946991,grey_fox,0.09766271710395813,tiger_cat,0.016240425407886505,Arctic_fox,0.009648306295275688,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
321,3220,0.905208945274353,0.9012225270271301,0.9017214775085449,0.8970008492469788,10,26.0626181412417,red_fox,0.11043849587440491,kit_fox,0.10461617261171341,grey_fox,0.10385135561227798,tiger_cat,0.015648167580366135,Arctic_fox,0.01021571271121502,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
322,3230,0.9059146642684937,0.8992859125137329,0.9002523422241211,0.8903198838233948,10,27.670578514806195,red_fox,0.10946609079837799,kit_fox,0.10729892551898956,grey_fox,0.10242684930562973,tiger_cat,0.015366318635642529,Arctic_fox,0.009916144423186779,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
323,3240,0.903152346611023,0.8976774215698242,0.8991317749023438,0.8894601464271545,10,23.997946489739515,kit_fox,0.11263781785964966,red_fox,0.10786806792020798,grey_fox,0.10406982898712158,tiger_cat,0.01577702723443508,Arctic_fox,0.010576925240457058,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
324,3250,0.9026632905006409,0.8989545702934265,0.8993739485740662,0.895285427570343,10,18.13586040747746,kit_fox,0.11185376346111298,red_fox,0.10948416590690613,grey_fox,0.10873948037624359,tiger_cat,0.014508725143969059,Arctic_fox,0.010426684282720089,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
325,3260,0.9030517339706421,0.8982843160629272,0.8991553783416748,0.8927295804023743,10,16.93592128414932,kit_fox,0.11150550097227097,red_fox,0.10858089476823807,grey_fox,0.1078968271613121,tiger_cat,0.014551493339240551,Arctic_fox,0.010744159109890461,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
326,3270,0.9025387763977051,0.8986701965332031,0.899208664894104,0.8917388916015625,10,18.431683511686575,kit_fox,0.1121625304222107,red_fox,0.11105562746524811,grey_fox,0.10951529443264008,tiger_cat,0.014705605804920197,Arctic_fox,0.010404901579022408,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
327,3280,0.902163565158844,0.8967244029045105,0.897156834602356,0.8886692523956299,10,17.997324831216456,kit_fox,0.11233651638031006,red_fox,0.11207979172468185,grey_fox,0.10711325705051422,tiger_cat,0.014480987563729286,Arctic_fox,0.010469726286828518,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
328,3290,0.8989255428314209,0.8930419087409973,0.8929774165153503,0.8846529126167297,10,17.078996795537048,kit_fox,0.11450254172086716,red_fox,0.11252820491790771,grey_fox,0.11212445050477982,tiger_cat,0.013432731851935387,Arctic_fox,0.010527749545872211,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
329,3300,0.900324821472168,0.8943294286727905,0.893517017364502,0.8909692168235779,10,18.074642521549897,grey_fox,0.11264773458242416,red_fox,0.11152487248182297,kit_fox,0.10676389932632446,tiger_cat,0.012960693798959255,Arctic_fox,0.01107445266097784,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
330,3310,0.901259183883667,0.8925153613090515,0.8911327123641968,0.884823739528656,10,20.946009160424264,red_fox,0.1123790517449379,grey_fox,0.11181411892175674,kit_fox,0.11092810332775116,tiger_cat,0.013637205585837364,Arctic_fox,0.01053575985133648,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
331,3320,0.9004481434822083,0.8943138122558594,0.8944836258888245,0.888478696346283,10,21.93362896640694,grey_fox,0.113444484770298,red_fox,0.11120741814374924,kit_fox,0.10982290655374527,tiger_cat,0.01388368010520935,Arctic_fox,0.010157047770917416,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
332,3330,0.899634063243866,0.8946993947029114,0.8952885270118713,0.8820927143096924,10,19.788013932436527,red_fox,0.11367098987102509,kit_fox,0.11275842785835266,grey_fox,0.10742925852537155,tiger_cat,0.013298990204930305,Arctic_fox,0.010065899230539799,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
333,3340,0.9018555879592896,0.8948116302490234,0.8946629762649536,0.884190559387207,10,21.19529029735411,red_fox,0.11207162588834763,kit_fox,0.1069563701748848,grey_fox,0.10683734714984894,tiger_cat,0.013916799798607826,Arctic_fox,0.009820330888032913,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
334,3350,0.9006845355033875,0.8949669003486633,0.8960156440734863,0.8863236904144287,10,19.700506521394946,red_fox,0.11316172778606415,kit_fox,0.11292385309934616,grey_fox,0.1127578541636467,tiger_cat,0.013854979537427425,Arctic_fox,0.009507449343800545,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
335,3360,0.9040257930755615,0.8948788642883301,0.8954836130142212,0.8882206082344055,10,17.4705721370058,kit_fox,0.11026666313409805,red_fox,0.10965801030397415,grey_fox,0.10677804797887802,tiger_cat,0.014287274330854416,Arctic_fox,0.010282197967171669,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
336,3370,0.9053975343704224,0.8953877687454224,0.8961426615715027,0.8853644728660583,10,16.758918940973324,kit_fox,0.10979913175106049,grey_fox,0.10883500427007675,red_fox,0.1084204688668251,tiger_cat,0.01521274447441101,Arctic_fox,0.010235455818474293,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
337,3380,0.9024345278739929,0.8974508047103882,0.8975785970687866,0.8900051116943359,10,16.272808485257478,red_fox,0.11223581433296204,grey_fox,0.11219461262226105,kit_fox,0.10826019197702408,tiger_cat,0.014676857739686966,Arctic_fox,0.010275180451571941,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
338,3390,0.901058554649353,0.8953306078910828,0.8961162567138672,0.8865975141525269,10,17.895827174980035,red_fox,0.11380995810031891,grey_fox,0.10677430778741837,kit_fox,0.10602807253599167,tiger_cat,0.014891494065523148,Arctic_fox,0.010602623224258423,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
339,3400,0.9010819792747498,0.894703209400177,0.8944621086120605,0.8887054920196533,10,18.46327553304028,red_fox,0.11377394944429398,grey_fox,0.10461319237947464,kit_fox,0.10129977762699127,tiger_cat,0.01488108467310667,Arctic_fox,0.010799933224916458,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
340,3410,0.9018248915672302,0.8939496874809265,0.8932116031646729,0.8856556415557861,10,19.150381800325714,red_fox,0.11425518989562988,grey_fox,0.10439388453960419,kit_fox,0.09970192611217499,tiger_cat,0.01608552783727646,Arctic_fox,0.010960995219647884,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
341,3420,0.907033383846283,0.8955724835395813,0.8949598073959351,0.8824634552001953,10,19.34783955018078,red_fox,0.10871124267578125,grey_fox,0.10600372403860092,kit_fox,0.09704674035310745,tiger_cat,0.01574602536857128,Arctic_fox,0.010744232684373856,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
342,3430,0.9068261384963989,0.8972140550613403,0.8970401287078857,0.8906919956207275,10,20.632170216581798,red_fox,0.10902716964483261,grey_fox,0.10638628900051117,kit_fox,0.09542205184698105,tiger_cat,0.015860559418797493,Arctic_fox,0.01063789613544941,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
343,3440,0.9065716862678528,0.897407054901123,0.8972738981246948,0.8892682790756226,10,20.48246612142048,red_fox,0.10856307297945023,grey_fox,0.10805534571409225,kit_fox,0.09580401331186295,tiger_cat,0.015135723166167736,Arctic_fox,0.01053241454064846,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
344,3450,0.9045858979225159,0.8976396322250366,0.8982083797454834,0.8901646733283997,10,18.16791576382651,red_fox,0.10989280045032501,grey_fox,0.10835526138544083,kit_fox,0.09647339582443237,tiger_cat,0.014486967585980892,Arctic_fox,0.010383517481386662,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
345,3460,0.9032356142997742,0.8970187902450562,0.8956269025802612,0.894032895565033,10,17.64876310823145,grey_fox,0.11265736818313599,red_fox,0.11107902973890305,kit_fox,0.09287990629673004,tiger_cat,0.01589958183467388,Arctic_fox,0.010844595730304718,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
346,3470,0.9032431840896606,0.8964749574661255,0.8953491449356079,0.8925765752792358,10,19.643049325924647,grey_fox,0.11267029494047165,red_fox,0.10716346651315689,kit_fox,0.09789599478244781,tiger_cat,0.015914946794509888,Arctic_fox,0.010441591963171959,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
347,3480,0.9068701863288879,0.8957503437995911,0.8952924013137817,0.8881858587265015,10,20.57811564544492,grey_fox,0.10984471440315247,red_fox,0.10504551976919174,kit_fox,0.09118995815515518,tiger_cat,0.016741260886192322,Arctic_fox,0.010449251160025597,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
348,3490,0.904606819152832,0.8972131609916687,0.8981795310974121,0.884187638759613,10,20.69667061699478,red_fox,0.11050321161746979,grey_fox,0.11008383333683014,kit_fox,0.10650340467691422,tiger_cat,0.015111939050257206,Arctic_fox,0.010433237999677658,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
349,3500,0.9064213037490845,0.8986093401908875,0.8988065719604492,0.8903632164001465,10,20.688780335513687,grey_fox,0.10957948863506317,red_fox,0.104093998670578,kit_fox,0.099025197327137,tiger_cat,0.016003834083676338,Arctic_fox,0.010808871127665043,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
350,3510,0.9092570543289185,0.9006873965263367,0.8996404409408569,0.8911155462265015,10,22.290642242280537,grey_fox,0.10741240531206131,red_fox,0.10606831312179565,kit_fox,0.09758363664150238,tiger_cat,0.016670318320393562,Arctic_fox,0.010729051195085049,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
351,3520,0.9074102640151978,0.9020313024520874,0.9030253887176514,0.8920150995254517,10,16.087183826190287,red_fox,0.1082063615322113,grey_fox,0.10750830173492432,kit_fox,0.10114351660013199,tiger_cat,0.015606170520186424,Arctic_fox,0.010706235654652119,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
352,3530,0.9078221917152405,0.9024861454963684,0.9034485816955566,0.8963400721549988,10,16.799771194062906,red_fox,0.10849125683307648,grey_fox,0.10702352970838547,kit_fox,0.10158796608448029,tiger_cat,0.016299929469823837,Arctic_fox,0.010506830178201199,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
353,3540,0.9078233242034912,0.9022929072380066,0.9032742977142334,0.8928133845329285,10,19.665359052901714,grey_fox,0.10836342722177505,red_fox,0.10716859251260757,kit_fox,0.09818561375141144,tiger_cat,0.016199395060539246,Arctic_fox,0.01111898198723793,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
354,3550,0.9097548723220825,0.9029479026794434,0.9029831886291504,0.8966094255447388,10,17.606676096290247,grey_fox,0.10713956505060196,red_fox,0.10510136932134628,kit_fox,0.09576167166233063,tiger_cat,0.016881270334124565,Arctic_fox,0.010883063077926636,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
355,3560,0.9106520414352417,0.9042448997497559,0.9041014313697815,0.8977407813072205,10,18.783942608314245,red_fox,0.10600384324789047,grey_fox,0.10210494697093964,kit_fox,0.09776075184345245,tiger_cat,0.016665874049067497,Arctic_fox,0.010577656328678131,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
356,3570,0.9143494367599487,0.9041924476623535,0.9044972658157349,0.8969534039497375,10,16.664435172359422,red_fox,0.10299314558506012,grey_fox,0.10241960734128952,kit_fox,0.09827838838100433,tiger_cat,0.01733560487627983,Arctic_fox,0.010991455055773258,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
357,3580,0.9179951548576355,0.904727578163147,0.9038507342338562,0.8936226963996887,10,18.558639153475042,red_fox,0.1005757674574852,grey_fox,0.09971772879362106,kit_fox,0.09612171351909637,tiger_cat,0.01856578141450882,Arctic_fox,0.010651354677975178,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
358,3590,0.915744423866272,0.9097638130187988,0.9102268815040588,0.9034254550933838,10,16.580188440875855,red_fox,0.10243280977010727,grey_fox,0.10174884647130966,kit_fox,0.09660513699054718,tiger_cat,0.018178768455982208,Arctic_fox,0.011080067604780197,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
359,3600,0.9152758121490479,0.9088753461837769,0.9087724089622498,0.9037367105484009,10,16.997488105302672,grey_fox,0.10277998447418213,red_fox,0.10010480880737305,kit_fox,0.09686717391014099,tiger_cat,0.0180717371404171,Arctic_fox,0.011712049134075642,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
360,3610,0.9168182611465454,0.9085965156555176,0.9096172451972961,0.8976919054985046,10,16.94594397197935,red_fox,0.10190999507904053,kit_fox,0.09662705659866333,grey_fox,0.0922025740146637,tiger_cat,0.018735872581601143,Arctic_fox,0.010972733609378338,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
361,3620,0.916921854019165,0.9093040227890015,0.9092599749565125,0.9007790088653564,10,17.357233881832975,red_fox,0.10310669243335724,grey_fox,0.10045778006315231,kit_fox,0.09231210500001907,tiger_cat,0.02002323977649212,Arctic_fox,0.010494153946638107,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
362,3630,0.9183595180511475,0.9088767766952515,0.9094161987304688,0.8960236310958862,10,19.232229683131774,red_fox,0.10208851099014282,grey_fox,0.09697117656469345,kit_fox,0.09484302997589111,tiger_cat,0.02046191319823265,Arctic_fox,0.011213226243853569,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
363,3640,0.9203686714172363,0.9136923551559448,0.9131287336349487,0.9077122211456299,10,20.07580298253628,red_fox,0.10109949856996536,grey_fox,0.09272011369466782,kit_fox,0.09059139341115952,tiger_cat,0.021470487117767334,Arctic_fox,0.011313579976558685,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
364,3650,0.9226564168930054,0.9146466255187988,0.9153757095336914,0.9028248190879822,10,20.488878818752934,red_fox,0.09789466857910156,grey_fox,0.09472255408763885,kit_fox,0.0903344377875328,tiger_cat,0.020541181787848473,Arctic_fox,0.011694046668708324,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
365,3660,0.9249175786972046,0.9189591407775879,0.9190777540206909,0.9092715978622437,10,19.001035174588463,red_fox,0.0961272269487381,grey_fox,0.09102257341146469,kit_fox,0.08657681941986084,tiger_cat,0.021040866151452065,Arctic_fox,0.012348255142569542,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
366,3670,0.9283927083015442,0.920162558555603,0.9195080995559692,0.9131197929382324,10,19.04199719913854,red_fox,0.09324554353952408,kit_fox,0.0869966670870781,grey_fox,0.08603714406490326,tiger_cat,0.021652409806847572,Arctic_fox,0.012371862307190895,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
367,3680,0.9354751110076904,0.9225692749023438,0.9200023412704468,0.9165128469467163,10,18.121932909025087,red_fox,0.0873340368270874,grey_fox,0.08442087471485138,kit_fox,0.07916049659252167,tiger_cat,0.02279716357588768,Arctic_fox,0.012410913594067097,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
368,3690,0.9351136684417725,0.9271888732910156,0.9288330078125,0.9107087850570679,10,17.36455163795994,red_fox,0.08782888948917389,grey_fox,0.08321774750947952,kit_fox,0.07995325326919556,tiger_cat,0.02294224314391613,Arctic_fox,0.012321827933192253,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
369,3700,0.9324918389320374,0.9287900924682617,0.9291448593139648,0.9248853325843811,10,16.176997849262204,red_fox,0.08887805789709091,grey_fox,0.0833403468132019,kit_fox,0.08145908266305923,tiger_cat,0.021364547312259674,Arctic_fox,0.011883636936545372,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
370,3710,0.9308326840400696,0.9272244572639465,0.927566647529602,0.9215567708015442,10,16.9612019436591,red_fox,0.09020457416772842,grey_fox,0.08610479533672333,kit_fox,0.08345192670822144,tiger_cat,0.02105087973177433,Arctic_fox,0.012246924452483654,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
371,3720,0.934520959854126,0.924298107624054,0.923534631729126,0.9200190901756287,10,17.785456097730542,red_fox,0.08839450776576996,kit_fox,0.08319292962551117,grey_fox,0.08217141777276993,tiger_cat,0.022912701591849327,Arctic_fox,0.012088614515960217,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
372,3730,0.9312798380851746,0.9265388250350952,0.9284703731536865,0.9154059886932373,10,19.103999292001436,red_fox,0.09015116095542908,grey_fox,0.08524447679519653,kit_fox,0.08343557268381119,tiger_cat,0.021418025717139244,Arctic_fox,0.012123389169573784,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
373,3740,0.9299362897872925,0.924942672252655,0.9244834184646606,0.9198004603385925,10,19.99072884443247,red_fox,0.09116271883249283,grey_fox,0.09020350873470306,kit_fox,0.08441438525915146,tiger_cat,0.021100779995322227,Arctic_fox,0.012418999336659908,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
374,3750,0.9298752546310425,0.9233602285385132,0.9227521419525146,0.9177438616752625,10,20.548418083541804,red_fox,0.09163844585418701,grey_fox,0.09109211713075638,kit_fox,0.08143021166324615,tiger_cat,0.021505532786250114,Arctic_fox,0.012630734592676163,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
375,3760,0.930993914604187,0.9229940176010132,0.9212775826454163,0.919135332107544,10,18.295023704864494,red_fox,0.09163664281368256,grey_fox,0.09028057754039764,kit_fox,0.08211427927017212,tiger_cat,0.022617893293499947,Arctic_fox,0.01259840652346611,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
376,3770,0.9288919568061829,0.9199018478393555,0.920362114906311,0.9071898460388184,10,22.59177615483527,grey_fox,0.09304802119731903,red_fox,0.09196905791759491,kit_fox,0.08624155819416046,tiger_cat,0.021946817636489868,Arctic_fox,0.011959531344473362,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
377,3780,0.9256542325019836,0.9210346341133118,0.9212568402290344,0.9160045981407166,10,21.729289305433994,grey_fox,0.09456682950258255,red_fox,0.09420982748270035,kit_fox,0.08833876997232437,tiger_cat,0.020229673013091087,Arctic_fox,0.012533809058368206,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
378,3790,0.9264962077140808,0.9193598628044128,0.9188687205314636,0.9137374758720398,10,21.07386598556212,grey_fox,0.0938643217086792,red_fox,0.09145520627498627,kit_fox,0.0899866446852684,tiger_cat,0.020372450351715088,Arctic_fox,0.012289783917367458,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
379,3800,0.9295928478240967,0.9209327697753906,0.921048641204834,0.913735032081604,10,21.114729899679386,red_fox,0.09365097433328629,grey_fox,0.08862866461277008,kit_fox,0.08340881764888763,tiger_cat,0.023253152146935463,Arctic_fox,0.01221402920782566,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
380,3810,0.9264755845069885,0.9207871556282043,0.9210085272789001,0.9083139896392822,10,22.181909169324474,red_fox,0.09650885313749313,grey_fox,0.08926349878311157,kit_fox,0.08554377406835556,tiger_cat,0.022979555651545525,Arctic_fox,0.011258317157626152,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
381,3820,0.9277185797691345,0.9205480813980103,0.9211369752883911,0.9091426134109497,10,22.456280405299335,red_fox,0.09238222986459732,grey_fox,0.09206275641918182,kit_fox,0.08370605856180191,tiger_cat,0.020109739154577255,Arctic_fox,0.014531210996210575,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
382,3830,0.926429033279419,0.9203264117240906,0.9203803539276123,0.9129843711853027,10,24.13666328038707,red_fox,0.09445982426404953,grey_fox,0.0942055881023407,kit_fox,0.08123759925365448,tiger_cat,0.020867271348834038,Arctic_fox,0.013987445272505283,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
383,3840,0.9328818917274475,0.92070072889328,0.921583890914917,0.9063183069229126,10,19.982099125118925,red_fox,0.0884808823466301,grey_fox,0.0866096243262291,kit_fox,0.07936698198318481,tiger_cat,0.021368082612752914,Arctic_fox,0.013757934793829918,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
384,3850,0.9330264925956726,0.9235925674438477,0.924752950668335,0.9149707555770874,10,20.049279142599485,grey_fox,0.08828547596931458,red_fox,0.0871850922703743,kit_fox,0.07856789976358414,tiger_cat,0.021320151165127754,Arctic_fox,0.013827560469508171,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
385,3860,0.9297913908958435,0.9221180081367493,0.9240742325782776,0.9101529121398926,10,19.50474277371364,grey_fox,0.09189324826002121,red_fox,0.08991974592208862,kit_fox,0.07951097190380096,tiger_cat,0.02167642116546631,Arctic_fox,0.013681447133421898,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
386,3870,0.9288789629936218,0.9212421178817749,0.9202768802642822,0.9174131155014038,10,17.692934998756925,red_fox,0.09206776320934296,grey_fox,0.09194006025791168,kit_fox,0.08297102153301239,tiger_cat,0.020942842587828636,Arctic_fox,0.013183335773646832,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
