Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
83,8400,0.6675122380256653,0.6277146339416504,0.6291014552116394,0.583342432975769,100,42.56153897930735,espresso,0.3486670255661011,cup,0.09942691773176193,plate,0.018707990646362305,wooden_spoon,0.016174066811800003,coffeepot,0.011462217196822166,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
84,8500,0.666411817073822,0.6333715915679932,0.6367831230163574,0.586545467376709,100,42.6444307006365,espresso,0.34923744201660156,cup,0.10474186390638351,plate,0.017661364749073982,wooden_spoon,0.01568499021232128,coffeepot,0.010766352526843548,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
85,8600,0.6888062357902527,0.6395258903503418,0.6386394500732422,0.6017163991928101,100,41.77788387497655,espresso,0.3287830650806427,cup,0.10413795709609985,plate,0.019084954634308815,wooden_spoon,0.017588211223483086,coffeepot,0.011519422754645348,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
86,8700,0.6865724921226501,0.6446383595466614,0.642390251159668,0.6039632558822632,100,42.91691276170163,espresso,0.33872291445732117,cup,0.09668578952550888,wooden_spoon,0.02528105489909649,plate,0.01762506552040577,coffeepot,0.010120149701833725,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
87,8800,0.7195539474487305,0.6523142457008362,0.6526308059692383,0.6112763285636902,100,40.847413724755064,espresso,0.2988019287586212,cup,0.10790327936410904,plate,0.018599824979901314,wooden_spoon,0.018341269344091415,coffeepot,0.009596546180546284,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
88,8900,0.7286672592163086,0.6575462818145752,0.6563006043434143,0.6025866270065308,100,41.47622793575585,espresso,0.2905743420124054,cup,0.10114405304193497,wooden_spoon,0.019218992441892624,plate,0.01887674443423748,coffeepot,0.009344267658889294,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
89,9000,0.7152032852172852,0.663175642490387,0.6604894399642944,0.623334527015686,100,42.10284485216609,espresso,0.300298810005188,cup,0.08860594034194946,plate,0.017998097464442253,wooden_spoon,0.015539640560746193,coffeepot,0.009101970121264458,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
90,9100,0.7232353687286377,0.677315890789032,0.6755117774009705,0.6210629940032959,100,40.53730983420941,espresso,0.29370421171188354,cup,0.11094041913747787,plate,0.018635787069797516,wooden_spoon,0.016932744532823563,coffeepot,0.00900543387979269,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
91,9200,0.729141354560852,0.689473569393158,0.6923817992210388,0.6520086526870728,100,40.658170799773,espresso,0.2879382371902466,cup,0.11008858680725098,plate,0.017166052013635635,wooden_spoon,0.01704483851790428,coffeepot,0.00829359982162714,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
92,9300,0.7494651079177856,0.6973503232002258,0.6972928047180176,0.6622656583786011,100,41.143673752248894,espresso,0.271780401468277,cup,0.09361854195594788,wooden_spoon,0.021259073168039322,plate,0.017724543809890747,spatula,0.009134250693023205,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
93,9400,0.7454596161842346,0.7015756368637085,0.6999675631523132,0.6697126626968384,100,41.4747277129776,espresso,0.2726864814758301,cup,0.10131874680519104,plate,0.018763720989227295,wooden_spoon,0.01819436065852642,coffeepot,0.008063817396759987,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
94,9500,0.7433614134788513,0.7059373259544373,0.7079451680183411,0.6674331426620483,100,41.95792237943428,espresso,0.27901557087898254,cup,0.11611714959144592,wooden_spoon,0.022381184622645378,plate,0.018391665071249008,coffeepot,0.008909228257834911,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
95,9600,0.7394066452980042,0.7121539115905762,0.7100766897201538,0.6815103888511658,100,41.542229007106435,espresso,0.2765220105648041,cup,0.10480732470750809,plate,0.018694931641221046,wooden_spoon,0.015922043472528458,coffeepot,0.010057706385850906,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
96,9700,0.7447884678840637,0.7172920107841492,0.717440128326416,0.6869617104530334,100,41.394091270742074,espresso,0.2792065441608429,cup,0.10472547262907028,wooden_spoon,0.023969201371073723,plate,0.021495645865797997,coffeepot,0.00921835657209158,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
97,9800,0.7592722773551941,0.723509669303894,0.7234459519386292,0.6885931491851807,100,41.23152993145046,espresso,0.27103090286254883,cup,0.1045803353190422,wooden_spoon,0.03035912849009037,plate,0.022111283615231514,spatula,0.010789980180561543,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
98,9900,0.7556402683258057,0.7268531918525696,0.7272982597351074,0.6856570839881897,100,42.2226396265178,espresso,0.2671266198158264,cup,0.102900430560112,wooden_spoon,0.022818775847554207,plate,0.019927941262722015,coffeepot,0.009742249734699726,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
99,10000,0.7592242956161499,0.7300321459770203,0.7276350259780884,0.7063218355178833,100,42.61642232839046,espresso,0.25683897733688354,cup,0.10384920239448547,plate,0.01882546953856945,wooden_spoon,0.01610184647142887,coffeepot,0.008277581073343754,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
100,10100,0.7620643377304077,0.7290750741958618,0.7292333841323853,0.6945065259933472,100,43.127129375711874,espresso,0.2630540728569031,cup,0.10442513972520828,wooden_spoon,0.025086279958486557,plate,0.018557650968432426,coffeepot,0.00922964047640562,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
101,10200,0.7629708051681519,0.7338826656341553,0.7352187633514404,0.6955071687698364,100,44.86401456137577,espresso,0.2608880400657654,cup,0.10170036554336548,wooden_spoon,0.023860303685069084,plate,0.017215335741639137,spatula,0.009373722597956657,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
102,10300,0.7736679911613464,0.7382126450538635,0.7379712462425232,0.7046535015106201,100,45.52544146895609,espresso,0.25084254145622253,cup,0.09476841986179352,wooden_spoon,0.02449859492480755,plate,0.01733746938407421,spatula,0.00988632719963789,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
103,10400,0.7808059453964233,0.7449202537536621,0.7448862195014954,0.7158742547035217,100,44.85386219022098,espresso,0.24676771461963654,cup,0.11315932124853134,wooden_spoon,0.02758423238992691,plate,0.023496665060520172,coffeepot,0.009663785807788372,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
104,10500,0.7827659249305725,0.7483777403831482,0.7498711347579956,0.7208980917930603,100,43.87928170659518,espresso,0.2374696582555771,cup,0.11447975039482117,wooden_spoon,0.020223798230290413,plate,0.019503507763147354,coffeepot,0.009477297775447369,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
105,10600,0.7885785698890686,0.7517051100730896,0.7515333890914917,0.7248555421829224,100,42.10335438565512,espresso,0.2417595386505127,cup,0.10233141481876373,wooden_spoon,0.030353644862771034,plate,0.02337384968996048,coffeepot,0.010152616538107395,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
106,10700,0.7856435179710388,0.7538471817970276,0.7532974481582642,0.7198290228843689,100,42.060457751617356,espresso,0.23612922430038452,cup,0.11284541338682175,wooden_spoon,0.021803494542837143,plate,0.020583029836416245,coffeepot,0.009242337197065353,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
107,10800,0.8000048398971558,0.7566559314727783,0.7557240724563599,0.7129210829734802,100,42.98623282305269,espresso,0.22863800823688507,cup,0.10584331303834915,wooden_spoon,0.02865736000239849,plate,0.021223314106464386,spatula,0.01031394675374031,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
108,10900,0.7979933023452759,0.7602888345718384,0.7605485320091248,0.730937123298645,100,42.305027663706284,espresso,0.2352679818868637,cup,0.11000655591487885,wooden_spoon,0.03325393423438072,plate,0.02130497433245182,spatula,0.01020281482487917,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
109,11000,0.7841957807540894,0.7611156702041626,0.760342538356781,0.7333083152770996,100,40.943102090351886,espresso,0.24895629286766052,cup,0.10835655778646469,wooden_spoon,0.03312569111585617,plate,0.019523687660694122,spatula,0.011095525696873665,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
110,11100,0.7879630327224731,0.7590731978416443,0.7581252455711365,0.730037271976471,100,39.97318059266152,espresso,0.24468034505844116,cup,0.10845479369163513,wooden_spoon,0.032626934349536896,plate,0.020133784040808678,spatula,0.010076981037855148,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
111,11200,0.7940593957901001,0.7585818767547607,0.7585636377334595,0.7286919355392456,100,40.03768379044359,espresso,0.2319624423980713,cup,0.09767254441976547,wooden_spoon,0.026007352396845818,plate,0.021254602819681168,spatula,0.009354456327855587,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
112,11300,0.787348747253418,0.760429322719574,0.7608226537704468,0.7272278070449829,100,40.65735266431906,espresso,0.23301316797733307,cup,0.10687768459320068,plate,0.022238390520215034,wooden_spoon,0.020329387858510017,coffeepot,0.008595569059252739,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
113,11400,0.7950167655944824,0.7618128061294556,0.7616829872131348,0.7321974635124207,100,42.031295661967974,espresso,0.22810718417167664,cup,0.10223411023616791,wooden_spoon,0.02312035858631134,plate,0.019619209691882133,spatula,0.009069184772670269,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
114,11500,0.8040041923522949,0.7659841775894165,0.7672343254089355,0.7291669845581055,100,41.42605712341944,espresso,0.21930359303951263,cup,0.09526490420103073,wooden_spoon,0.023306095972657204,plate,0.020759398117661476,spatula,0.009947597980499268,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
115,11600,0.8048556447029114,0.7728674411773682,0.7740804553031921,0.7399430274963379,100,39.14977648021797,espresso,0.22209706902503967,cup,0.10450875014066696,wooden_spoon,0.026940925046801567,plate,0.02180294506251812,spatula,0.01096840389072895,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
116,11700,0.8101789951324463,0.7772192358970642,0.7764168977737427,0.752726674079895,100,36.43439202311872,espresso,0.21559275686740875,cup,0.10321179777383804,wooden_spoon,0.025783555582165718,plate,0.021377377212047577,spatula,0.0109931705519557,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
117,11800,0.8083247542381287,0.7822979688644409,0.7810649871826172,0.7515690922737122,100,36.95557978374522,espresso,0.21639499068260193,cup,0.10710924118757248,wooden_spoon,0.024731425568461418,plate,0.024008754640817642,coffeepot,0.010471386834979057,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
118,11900,0.8101380467414856,0.7849206328392029,0.7844643592834473,0.7601189017295837,100,36.60657273355188,espresso,0.21987560391426086,cup,0.10889418423175812,wooden_spoon,0.02997085638344288,plate,0.022933537140488625,spatula,0.011227201670408249,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
119,12000,0.8168327212333679,0.7877867221832275,0.7878946661949158,0.7676653861999512,100,36.497152499886724,espresso,0.2108287811279297,cup,0.11958464980125427,wooden_spoon,0.02766691893339157,plate,0.023481832817196846,coffeepot,0.010144858621060848,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
120,12100,0.8229364156723022,0.78946852684021,0.7875338792800903,0.7572146654129028,100,36.12465649847432,espresso,0.20747022330760956,cup,0.12204864621162415,wooden_spoon,0.030389176681637764,plate,0.022853592410683632,coffeepot,0.009942203760147095,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
121,12200,0.8267601132392883,0.7950475811958313,0.7964295148849487,0.7621421813964844,100,36.88500467545872,espresso,0.20594796538352966,cup,0.09690874814987183,wooden_spoon,0.03268013522028923,plate,0.023318149149417877,spatula,0.011132612824440002,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
122,12300,0.8290237188339233,0.7997822761535645,0.8007752895355225,0.7464918494224548,100,37.149370930787406,espresso,0.1981503963470459,cup,0.09770437330007553,wooden_spoon,0.02718959003686905,plate,0.021815301850438118,spatula,0.010177495889365673,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
123,12400,0.8346126079559326,0.8031482100486755,0.8038524389266968,0.7725460529327393,100,37.97895552768754,espresso,0.19488227367401123,cup,0.0894307866692543,wooden_spoon,0.02947874180972576,plate,0.02129473350942135,spatula,0.011285174638032913,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
124,12500,0.8421686291694641,0.8050687313079834,0.8041191101074219,0.7717093229293823,100,38.510138849008705,espresso,0.18585346639156342,cup,0.08923071622848511,wooden_spoon,0.02801225334405899,plate,0.024080531671643257,spatula,0.012323063798248768,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
125,12600,0.8409048318862915,0.8100937008857727,0.8102467060089111,0.7737023830413818,100,37.84649232853227,espresso,0.18636870384216309,cup,0.08771630376577377,wooden_spoon,0.02725771814584732,plate,0.02424224652349949,spatula,0.011334297247231007,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
126,12700,0.8422231078147888,0.8150433897972107,0.8154048323631287,0.7765865325927734,100,37.696849349455185,espresso,0.1857132762670517,cup,0.089510977268219,wooden_spoon,0.027913184836506844,plate,0.023481978103518486,spatula,0.011397231370210648,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
127,12800,0.8463543653488159,0.8165819048881531,0.8150699138641357,0.7867592573165894,100,38.32883287654365,espresso,0.18690770864486694,cup,0.10281115025281906,wooden_spoon,0.03322957456111908,plate,0.02322833612561226,spatula,0.011492474004626274,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
128,12900,0.8478001952171326,0.8184974789619446,0.8185096979141235,0.7926362156867981,100,37.88354952013047,espresso,0.19355787336826324,cup,0.10106398910284042,wooden_spoon,0.04134439677000046,plate,0.025431271642446518,spatula,0.011852257885038853,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
129,13000,0.8571188449859619,0.8194751143455505,0.8195045590400696,0.792565643787384,100,39.21356607978427,espresso,0.18529996275901794,cup,0.0928422287106514,wooden_spoon,0.04237648472189903,plate,0.020112719386816025,spatula,0.011598873883485794,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
130,13100,0.8712939023971558,0.8241813778877258,0.822487473487854,0.7912288308143616,100,40.86909057933083,espresso,0.17539332807064056,cup,0.08765740692615509,wooden_spoon,0.04665641114115715,plate,0.019792744889855385,spatula,0.01328244712203741,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
131,13200,0.8661175966262817,0.8294818997383118,0.828041672706604,0.7978338599205017,100,41.37926358247399,espresso,0.17506232857704163,cup,0.09339765459299088,wooden_spoon,0.041206244379282,plate,0.018569549545645714,spatula,0.011930095963180065,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
132,13300,0.8625730872154236,0.8342416882514954,0.834174394607544,0.8078765273094177,100,41.071202101799635,espresso,0.1739387810230255,cup,0.09563066810369492,wooden_spoon,0.036468587815761566,plate,0.023412806913256645,spatula,0.012127646245062351,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
133,13400,0.8811177015304565,0.8400163054466248,0.8396922945976257,0.8122326135635376,100,41.18944113833485,espresso,0.1808425635099411,cup,0.08719076216220856,wooden_spoon,0.06197521090507507,plate,0.024365074932575226,spatula,0.015481343492865562,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
134,13500,0.88410884141922,0.8424083590507507,0.8439443111419678,0.8067224025726318,100,42.12619486403663,espresso,0.16658486425876617,cup,0.09963546693325043,wooden_spoon,0.05068058893084526,plate,0.023880982771515846,spatula,0.015524921007454395,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
135,13600,0.8882538080215454,0.8460752964019775,0.8465282917022705,0.8165098428726196,100,42.408137803324806,espresso,0.16336476802825928,cup,0.10345032811164856,wooden_spoon,0.05163021385669708,plate,0.02444983273744583,spatula,0.015876252204179764,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
136,13700,0.8827226161956787,0.8504022359848022,0.8499839305877686,0.8156173229217529,100,42.14910443022673,espresso,0.16171744465827942,cup,0.08824387937784195,wooden_spoon,0.044475290924310684,plate,0.021725719794631004,spatula,0.013193527236580849,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
137,13800,0.8879740238189697,0.8570267558097839,0.857928454875946,0.8266439437866211,100,40.827012636984556,espresso,0.16720186173915863,cup,0.12361414730548859,wooden_spoon,0.055164750665426254,plate,0.02844957448542118,spatula,0.014877102337777615,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
138,13900,0.8850061893463135,0.8624634742736816,0.8636083006858826,0.8170211315155029,100,39.50093712738567,espresso,0.16597503423690796,cup,0.097103551030159,wooden_spoon,0.050952594727277756,plate,0.020933372899889946,spatula,0.011731702834367752,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
139,14000,0.8958120942115784,0.8630058169364929,0.8643528819084167,0.8281735181808472,100,40.619129603224145,espresso,0.15564437210559845,cup,0.08593695610761642,wooden_spoon,0.05147390812635422,plate,0.024061869829893112,spatula,0.018605981022119522,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
140,14100,0.8972344398498535,0.8636020421981812,0.8651447892189026,0.8357499241828918,100,39.60439856255873,espresso,0.16059927642345428,cup,0.09123217314481735,wooden_spoon,0.05781865864992142,plate,0.022469788789749146,spatula,0.01646348088979721,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
141,14200,0.8944599032402039,0.8656770586967468,0.8668916821479797,0.8379640579223633,100,40.57860105685231,espresso,0.15917521715164185,cup,0.08362365514039993,wooden_spoon,0.0536215715110302,plate,0.020714929327368736,spatula,0.01508482825011015,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
142,14300,0.9018799662590027,0.8692963123321533,0.8703165054321289,0.8230397701263428,100,41.57619503649158,espresso,0.15329980850219727,cup,0.08169224113225937,wooden_spoon,0.05511469393968582,plate,0.020642686635255814,spatula,0.015612157061696053,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
143,14400,0.9048619270324707,0.8752373456954956,0.8758467435836792,0.8434193730354309,100,40.03401427759236,espresso,0.1465323120355606,cup,0.08874103426933289,wooden_spoon,0.05140124261379242,plate,0.02386525273323059,spatula,0.01510355994105339,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
144,14500,0.8988591432571411,0.8796817660331726,0.8812022805213928,0.8544501066207886,100,39.00112583696518,espresso,0.15805108845233917,cup,0.08287511020898819,wooden_spoon,0.05695843696594238,plate,0.02326330356299877,spatula,0.016174767166376114,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
145,14600,0.916874349117279,0.8840851783752441,0.8846322298049927,0.8413494825363159,100,38.88087979506547,espresso,0.15426412224769592,cup,0.08707855641841888,wooden_spoon,0.07114791125059128,plate,0.02151051163673401,spatula,0.017028775066137314,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
146,14700,0.915482759475708,0.8876081109046936,0.886963963508606,0.8617156744003296,100,38.83598081882818,espresso,0.14662495255470276,cup,0.09570146352052689,wooden_spoon,0.06212802976369858,plate,0.021284211426973343,spatula,0.015748849138617516,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
147,14800,0.9257248044013977,0.8887712359428406,0.8878610730171204,0.8643485307693481,100,38.77010446836911,espresso,0.14478705823421478,cup,0.08876724541187286,wooden_spoon,0.07045753300189972,plate,0.022579625248908997,spatula,0.018719462677836418,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
148,14900,0.9204663038253784,0.8913359045982361,0.8905074000358582,0.8662359714508057,100,38.5017501010995,espresso,0.14980635046958923,cup,0.09053341299295425,wooden_spoon,0.07035351544618607,plate,0.023114096373319626,spatula,0.01683466136455536,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
149,15000,0.9213970303535461,0.8947740197181702,0.8952410817146301,0.8615556955337524,100,39.15850232899748,espresso,0.1662522703409195,cup,0.08967644721269608,wooden_spoon,0.08762980252504349,plate,0.022636016830801964,spatula,0.018461942672729492,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
150,15100,0.9384589791297913,0.8991380333900452,0.9004947543144226,0.8731327652931213,100,39.12756866514771,espresso,0.14429296553134918,cup,0.08647559583187103,wooden_spoon,0.08278398960828781,plate,0.021079059690237045,spatula,0.015305420383810997,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
151,15200,0.9452986121177673,0.9018405079841614,0.9011058807373047,0.856950581073761,100,38.76815273720773,espresso,0.14640489220619202,wooden_spoon,0.09171605855226517,cup,0.0882289707660675,plate,0.021211085841059685,spatula,0.015740150585770607,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
152,15300,0.9534385204315186,0.9061076641082764,0.9070999622344971,0.8599514961242676,100,40.18058153556631,espresso,0.14907585084438324,wooden_spoon,0.10249737650156021,cup,0.08944901078939438,plate,0.02056598663330078,spatula,0.016250919550657272,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
153,15400,0.9608924388885498,0.9097020030021667,0.9092334508895874,0.8752186298370361,100,37.34724894040141,espresso,0.14896148443222046,wooden_spoon,0.10985155403614044,cup,0.08855445683002472,plate,0.02219538949429989,spatula,0.016791725531220436,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
154,15500,0.9566640853881836,0.9168756604194641,0.9172766208648682,0.8805274367332458,100,34.82514080425571,espresso,0.1506565362215042,wooden_spoon,0.10732357949018478,cup,0.086727574467659,plate,0.024451328441500664,spatula,0.01706201769411564,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
155,15600,0.9629907011985779,0.9240304827690125,0.9243614673614502,0.8884808421134949,100,33.818653933575405,espresso,0.13688547909259796,wooden_spoon,0.09981626272201538,cup,0.09551781415939331,plate,0.019391149282455444,spatula,0.018220018595457077,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
156,15700,0.9670059084892273,0.9268010854721069,0.9273978471755981,0.8809140920639038,100,35.471252294309636,espresso,0.1362917125225067,wooden_spoon,0.10332871973514557,cup,0.09458503127098083,plate,0.01868121698498726,spatula,0.017784014344215393,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
157,15800,0.9702125787734985,0.9291341304779053,0.9292775392532349,0.8914019465446472,100,37.760028675829155,espresso,0.1295919120311737,cup,0.10049182176589966,wooden_spoon,0.09976695477962494,plate,0.019288988783955574,spatula,0.016963960602879524,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
158,15900,0.9758386015892029,0.9335008263587952,0.9335433840751648,0.8959773182868958,100,39.552112743243015,espresso,0.15204161405563354,wooden_spoon,0.12787984311580658,cup,0.09552852809429169,plate,0.020663218572735786,spatula,0.019480125978589058,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
159,16000,0.9990563988685608,0.9407680630683899,0.9420833587646484,0.8913297057151794,100,40.36528730259279,espresso,0.15826088190078735,wooden_spoon,0.15735699236392975,cup,0.09008505940437317,plate,0.02152511477470398,spatula,0.018945632502436638,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
160,16100,1.002062439918518,0.9445620775222778,0.9423241019248962,0.9030999541282654,100,40.6699408924556,wooden_spoon,0.15632110834121704,espresso,0.15431377291679382,cup,0.08461920917034149,plate,0.0222723837941885,spatula,0.018590988591313362,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
161,16200,1.0083998441696167,0.9464629888534546,0.9443470239639282,0.903869092464447,100,40.52175219352588,wooden_spoon,0.15626487135887146,espresso,0.14785754680633545,cup,0.08942810446023941,plate,0.022212838754057884,spatula,0.018305130302906036,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
162,16300,1.009203553199768,0.9527775049209595,0.9533121585845947,0.9095373749732971,100,39.21172777019888,wooden_spoon,0.16222809255123138,espresso,0.15303653478622437,cup,0.09432502090930939,plate,0.02110557071864605,spatula,0.019102206453680992,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
163,16400,1.042598843574524,0.9610679745674133,0.959065854549408,0.902931809425354,100,38.72194702052016,wooden_spoon,0.1841985583305359,espresso,0.14163902401924133,cup,0.09044461697340012,plate,0.021758563816547394,spatula,0.019379742443561554,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
164,16500,1.0413669347763062,0.9693878293037415,0.9693946838378906,0.9133631587028503,100,37.09490679950766,wooden_spoon,0.18075761198997498,espresso,0.13936124742031097,cup,0.08873064070940018,plate,0.021988103166222572,spatula,0.019112667068839073,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
165,16600,1.0274006128311157,0.9761447906494141,0.9748190641403198,0.9166374802589417,100,36.577853998884066,wooden_spoon,0.17580080032348633,espresso,0.1483728140592575,cup,0.0908624529838562,plate,0.022343501448631287,spatula,0.02062046341598034,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
166,16700,1.0637640953063965,0.9827873110771179,0.9844443798065186,0.9150026440620422,100,35.777722249818694,wooden_spoon,0.207567498087883,espresso,0.1438026875257492,cup,0.07320656627416611,plate,0.021571267396211624,spatula,0.02003699727356434,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
167,16800,1.0453156232833862,0.9896684288978577,0.9902622103691101,0.9232141971588135,100,36.11577569581141,wooden_spoon,0.2116335928440094,espresso,0.16625535488128662,cup,0.08703754097223282,plate,0.022144729271531105,spatula,0.01774485781788826,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
