,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
20,1.6568864583969116,1.703864812850952,8120,115,1.6508463621139526,70,0.7445116639137268,0.0991302952170372,0.040670476853847504,0.024038057774305344,0.02261245809495449,washbasin,bathtub,tabby,tub,tiger_cat,26.503755783749718,1.6142528057098389,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
21,1.6586358547210691,1.729865312576294,6860,97,1.660489559173584,70,0.7595818638801575,0.0891464576125145,0.0297542791813612,0.02629791758954525,0.024085307493805885,washbasin,bathtub,tabby,tub,tiger_cat,32.844424523162296,1.6100690364837646,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
22,1.6637209653854368,1.70174241065979,7980,113,1.663309931755066,70,0.7304062843322754,0.12124335765838624,0.03191367909312248,0.02866112999618053,0.02864405326545238,washbasin,bathtub,tub,tabby,tiger_cat,33.26153156232318,1.6164207458496094,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
23,1.658302903175354,1.7053157091140747,9240,131,1.656494379043579,70,washbasin,bathtub,tabby,tiger_cat,tub,0.7403171062469482,0.08829844743013382,0.03497373685240745,0.027764592319726944,0.024844620376825333,29.386795626157326,1.6062333583831787,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
24,1.670979380607605,1.7287311553955078,10640,151,1.66963791847229,70,0.7483481764793396,0.11411016434431075,0.032029107213020325,0.019655048847198486,0.01569005288183689,washbasin,bathtub,tub,tabby,tiger_cat,32.3960275573776,1.6132237911224363,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
25,1.6488162279129028,1.7056165933609009,9450,134,1.649350643157959,70,0.7343255877494812,0.1273304522037506,0.035498134791851044,0.028701039031147964,0.020090309903025627,washbasin,bathtub,tub,tabby,tiger_cat,28.943321548018808,1.5877838134765625,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
26,1.6662328243255615,1.7129234075546265,7420,105,1.6705293655395508,70,0.7461113333702087,0.1001250222325325,0.03314254432916641,0.028892129659652713,0.024596011266112328,washbasin,bathtub,tabby,tub,tiger_cat,29.20392742854488,1.600302815437317,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
27,1.6583006381988523,1.703193426132202,6650,94,1.657233476638794,70,0.7451034784317017,0.09585560113191603,0.041935335844755166,0.03130905702710152,0.02716991491615772,washbasin,bathtub,tabby,tiger_cat,tub,25.132492086706872,1.5984352827072144,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
28,1.6635324954986572,1.7050902843475342,8190,116,1.6619700193405151,70,washbasin,bathtub,tub,tabby,tiger_cat,0.7350206971168518,0.12070592492818832,0.03654095530509949,0.029901908710598942,0.02436516992747784,31.84552468346332,1.6178674697875977,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
29,1.6488199234008791,1.7029930353164673,8050,114,1.6456125974655151,70,0.7372459173202515,0.10394032299518584,0.03428508713841438,0.030741935595870018,0.02726123481988907,washbasin,bathtub,tabby,tub,tiger_cat,36.97130240658793,1.5982868671417236,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
