,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
15,1.6681470870971682,1.7010706663131714,48090,686,1.6681776046752932,70,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7092335224151611,0.0381288006901741,0.0352187305688858,0.0231148861348629,0.008149005472660066,29.13446302285935,1.643317461013794,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
16,1.6691064834594729,1.7019476890563965,32410,462,1.6676789522171018,70,0.7059226036071777,0.04174606129527092,0.0404142364859581,0.013541374355554579,0.003985257353633642,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,25.08328832585671,1.6397225856781006,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
17,1.6614514589309692,1.702812671661377,36890,526,1.6647043228149414,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7088455557823181,0.04710127785801888,0.038759328424930566,0.017246758565306664,0.006032933946698904,29.415078642564517,1.6212626695632937,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
18,1.6635175943374634,1.7034344673156738,30100,429,1.664734959602356,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7094193696975708,0.03951268643140793,0.03752046078443527,0.024866344407200813,0.006016068626195192,31.39423292999248,1.6029598712921145,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
19,1.6619564294815063,1.7098811864852903,29330,418,1.6615357398986816,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7151287198066711,0.05271497368812561,0.048744622617959976,0.019549869000911716,0.00528796948492527,32.19881833702949,1.6296377182006836,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
20,1.6684123277664185,1.7036149501800537,27020,385,1.667264699935913,70,0.7097974419593811,0.04542854800820351,0.038848426192998886,0.02152472734451294,0.006183639634400606,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,23.768200336115093,1.6311357021331787,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
21,1.6729086637496948,1.7083165645599363,36400,519,1.6722664833068848,70,0.7144697308540344,0.04140151664614677,0.03611934557557106,0.015790045261383057,0.006154278758913279,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,27.30883463258639,1.6413137912750244,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
22,1.6621637344360352,1.7016581296920776,31710,452,1.6614484786987305,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7080591917037964,0.043020647019147866,0.0322277806699276,0.020520105957984924,0.0063402620144188395,29.7999488314492,1.6339176893234253,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
23,1.6696374416351318,1.7000856399536133,31010,442,1.6702167987823486,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7072265148162842,0.04816341027617455,0.035896524786949165,0.01808979921042919,0.0071281036362051955,31.719417447373964,1.6265063285827637,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
24,1.6776385307312012,1.7133190631866455,40110,572,1.6759750843048096,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7196793556213379,0.038558613508939736,0.026853945106267933,0.0195736326277256,0.006354207172989845,34.035686895836896,1.6388928890228271,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
25,1.3022695779800415,1.326948881149292,50050,714,1.30023992061615,70,0.34359198808670044,0.09855563938617706,0.016668682917952538,0.014376509003341196,0.013157152570784092,partridge,ruffed_grouse,grey_fox,tiger_cat,red_fox,24.209759314064602,1.2815272808074951,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
26,1.6774768829345703,1.7008943557739258,31850,454,1.6774109601974487,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7090866565704346,0.0406399704515934,0.03514755517244339,0.019738040864467617,0.008164970204234123,23.498526112289987,1.6562888622283936,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
27,1.6668190956115725,1.7039560079574585,38500,549,1.6665854454040527,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7106884717941284,0.038265306502580636,0.02630247175693512,0.022564468905329704,0.006765932776033878,33.000311363360055,1.6285725831985474,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
28,1.651218056678772,1.701398253440857,44100,629,1.651235580444336,70,0.7243222594261169,0.022922750562429428,0.010150618851184843,0.00682469317689538,0.005440616514533758,fox_squirrel,grey_fox,red_fox,tiger_cat,chainlink_fence,27.052210983024054,1.596142053604126,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
29,1.6657428741455078,1.7021584510803225,31500,449,1.6648507118225098,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7077140212059021,0.04250199720263481,0.0410163588821888,0.02276094257831573,0.0055402107536792755,24.77106619158593,1.6325321197509766,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
