,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
20,433,30380,1.7010226249694824,1.6305192708969116,1.6309556961059568,1.568459391593933,70,50.06035499929914,French_bulldog,0.7538976669311523,pug,0.05293310433626175,boxer,0.012924510054290295,Brabancon_griffon,0.009736524894833565,Boston_bull,0.006462563294917345,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
21,308,21630,1.70177161693573,1.6135178804397583,1.6139156818389893,1.5392262935638428,70,49.3313024731365,French_bulldog,0.7703582644462585,pug,0.06865286827087402,Brabancon_griffon,0.012304684147238731,boxer,0.006994372233748436,Boston_bull,0.0037257703952491283,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
22,280,19670,1.702294111251831,1.641736388206482,1.6379270553588867,1.5877621173858645,70,45.26609729073566,French_bulldog,0.7539359331130981,pug,0.051611576229333885,Brabancon_griffon,0.013851234689354895,boxer,0.00942661240696907,Boston_bull,0.007110333535820246,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
23,499,35000,1.700159788131714,1.6510657072067259,1.6488006114959717,1.5954837799072266,70,51.22598818721371,French_bulldog,0.7585486769676208,pug,0.05838211625814437,Brabancon_griffon,0.010178123600780964,boxer,0.004980422090739012,basenji,0.00424335477873683,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
24,343,24080,1.7078689336776731,1.625734806060791,1.6227600574493408,1.5617074966430664,70,46.170559660454046,French_bulldog,0.7708825469017029,pug,0.0629846528172493,Brabancon_griffon,0.010737541131675243,boxer,0.007136511150747538,Boston_bull,0.00586259039118886,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
25,409,28700,1.7037360668182373,1.6197538375854492,1.619545817375183,1.5368998050689695,70,48.541262574677326,French_bulldog,0.7581617832183838,pug,0.05445154756307602,Brabancon_griffon,0.014560224488377571,boxer,0.009695916436612606,Boston_bull,0.005205771885812282,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
26,283,19880,1.7113158702850342,1.6281124353408811,1.6317005157470703,1.56292986869812,70,47.3837317740876,Tibetan_terrier,0.7316544651985168,basenji,0.020325420424342155,pug,0.020153019577264786,Appenzeller,0.019066596403717998,Brabancon_griffon,0.01798845268785954,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
27,308,21630,1.701578974723816,1.6313028335571291,1.63326895236969,1.5665217638015747,70,47.933147973089284,Tibetan_terrier,0.7225937843322754,Appenzeller,0.02102142944931984,basenji,0.01830996572971344,pug,0.01796871796250343,Brabancon_griffon,0.014291013590991497,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
28,389,27300,1.7019194364547732,1.6244765520095823,1.6220471858978271,1.5702948570251465,70,45.7086678556153,French_bulldog,0.7566773295402527,pug,0.054731719195842736,boxer,0.018806271255016327,Brabancon_griffon,0.013416869565844536,Staffordshire_bullterrier,0.004941266030073166,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
29,351,24640,1.7001115083694458,1.6261725425720217,1.6273338794708252,1.5609419345855713,70,48.02379603267411,Tibetan_terrier,0.7171672582626343,pug,0.01715024933218956,Appenzeller,0.01686263456940651,Lhasa,0.01672358438372612,Shih-Tzu,0.015707993879914284,OnePointCrossover,TournamentSelection,2,Projection,UniformIntegerMutation,0.05,5,5,15
