,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
20,714,50050,1.1804012060165403,1.1467405557632446,1.1475751399993896,1.115997314453125,70,29.630493911563054,eggnog,0.2690800428390503,espresso,0.08868008852005005,cup,0.07652273774147034,wooden_spoon,0.01286108884960413,plate,0.010460223071277142,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
21,275,19320,1.7101044654846191,1.622472047805786,1.624685764312744,1.5375146865844729,70,28.19764826245596,wooden_spoon,0.7751320600509644,espresso,0.06500411033630371,cup,0.013123179785907269,spatula,0.010820533148944378,plate,0.010805797763168812,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
22,335,23520,1.7166566848754885,1.6165616512298584,1.6129193305969238,1.5258405208587646,70,30.72665843257604,wooden_spoon,0.7703672647476196,espresso,0.05377301946282387,spatula,0.019275985658168796,cup,0.01432949211448431,plate,0.011215849779546259,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
23,267,18760,1.719322681427002,1.641165256500244,1.6398217678070068,1.5650043487548828,70,30.667253054069125,wooden_spoon,0.7828786969184875,espresso,0.06368431448936462,plate,0.01748734526336193,cup,0.01733514666557312,spatula,0.009198271669447422,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
24,250,17570,1.7096099853515625,1.625104904174805,1.6283000707626345,1.544031858444214,70,30.595514509817125,wooden_spoon,0.7631132006645203,espresso,0.0534682422876358,spatula,0.01738755777478218,plate,0.013190782628953457,cup,0.009821538813412191,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
25,313,21980,1.7127900123596191,1.6376630067825315,1.641040563583374,1.5609092712402344,70,31.820856868477396,wooden_spoon,0.7611336708068848,espresso,0.048392247408628464,spatula,0.022142384201288223,cup,0.02052447013556957,plate,0.013910595327615738,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
26,300,21070,1.7192829847335815,1.6033216714859009,1.6002267599105835,1.51668381690979,70,30.955638206516205,wooden_spoon,0.769385039806366,espresso,0.050112463533878326,plate,0.02133633941411972,spatula,0.015592093579471113,cup,0.014853511005640032,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
27,215,15120,1.7027559280395508,1.5870952606201172,1.57893705368042,1.5029727220535278,70,32.50839733910351,wooden_spoon,0.7684307694435121,espresso,0.06573362648487091,cup,0.01865384913980961,plate,0.012821518816053869,spatula,0.01282016187906265,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
28,305,21420,1.70572829246521,1.6296640634536743,1.627651929855347,1.5425326824188232,70,33.53570760184673,wooden_spoon,0.7756143808364868,espresso,0.06989459693431854,spatula,0.013755358755588531,cup,0.011885314248502254,plate,0.010917692445218565,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
29,321,22540,1.7053124904632568,1.6147687435150146,1.615471601486206,1.5166629552841189,70,28.619978610840942,wooden_spoon,0.7725673317909241,espresso,0.06709013134241104,spatula,0.018127391114830967,cup,0.010569248348474504,plate,0.010198905132710934,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
