,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
38,319,12800,1.7015516757965088,1.6743297576904297,1.6752274036407468,1.6417462825775146,40,29.75424900996564,French_bulldog,0.7662164568901062,pug,0.06462809443473816,Brabancon_griffon,0.007562190294265747,boxer,0.006052091717720032,basenji,0.004416256677359343,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
39,327,13120,1.701935052871704,1.6695125102996826,1.6685835123062134,1.639208197593689,40,27.432140737165167,French_bulldog,0.7513008713722229,pug,0.049389123916625984,boxer,0.01810296438634396,Brabancon_griffon,0.012916457839310171,Boston_bull,0.006438337732106447,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
40,186,13090,1.7033917903900146,1.6305866241455078,1.6281883716583252,1.5541925430297852,70,38.065221654977634,French_bulldog,0.7565636038780212,pug,0.053116925060749054,Brabancon_griffon,0.00893333088606596,boxer,0.005302882753312589,basenji,0.004246499855071306,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
41,192,13510,1.7037978172302246,1.6131666898727417,1.6099427938461304,1.5499014854431152,70,38.33622971848081,Tibetan_terrier,0.7251051664352417,Appenzeller,0.02140924520790577,Tibetan_mastiff,0.018984396010637283,pug,0.018743878230452538,basenji,0.01812856271862984,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
42,176,12390,1.7009568214416504,1.6343539953231812,1.6374166011810305,1.5723179578781128,70,32.95756377457881,French_bulldog,0.7612141370773315,pug,0.060285340994596474,Brabancon_griffon,0.008098520338535309,boxer,0.0044020372442901134,basenji,0.0037827228661626577,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
43,218,15330,1.70271897315979,1.6644785404205322,1.665137767791748,1.6106904745101929,70,32.31937842611629,French_bulldog,0.757673978805542,pug,0.054926246404647834,Brabancon_griffon,0.010041977278888227,boxer,0.00888647697865963,Boston_bull,0.005845056381076574,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
44,191,13440,1.7169733047485352,1.6698564291000366,1.6699486970901491,1.628277063369751,70,33.6304184041759,French_bulldog,0.7692906856536865,pug,0.052256420254707336,Brabancon_griffon,0.008188548497855663,boxer,0.007000356912612915,bull_mastiff,0.004596505779772997,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
45,221,15540,1.7002301216125488,1.6637563705444336,1.6639237403869631,1.631988525390625,70,37.07220582480469,French_bulldog,0.7544026374816895,pug,0.054137226194143295,Brabancon_griffon,0.010047593154013157,boxer,0.004999405238777399,Boston_bull,0.004291245248168707,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
46,135,9520,1.7093994617462158,1.6521995067596436,1.652493238449097,1.5895802974700928,70,32.139696753524106,Pekinese,0.7534131407737732,pug,0.044049374759197235,Brabancon_griffon,0.033701978623867035,Japanese_spaniel,0.01424202974885702,Shih-Tzu,0.008728083223104477,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
47,255,17920,1.7015049457550049,1.6612142324447632,1.6617913246154783,1.6181575059890747,70,34.412798763925146,French_bulldog,0.7544065117835999,pug,0.05291902646422386,boxer,0.015879638493061066,Brabancon_griffon,0.014909510500729084,Boston_bull,0.007288589607924224,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
48,225,15820,1.7135701179504397,1.6641495227813718,1.664630651473999,1.627509355545044,70,34.41127689482428,French_bulldog,0.7547737956047058,pug,0.04120755940675736,boxer,0.013940437696874142,Brabancon_griffon,0.011250242590904236,Boston_bull,0.007169371470808983,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
49,250,17570,1.7142977714538574,1.6377010345458984,1.6384292840957642,1.530212640762329,70,36.18292767450897,French_bulldog,0.7623056173324585,pug,0.04798706248402596,Brabancon_griffon,0.01383341196924448,boxer,0.010646948590874672,Boston_bull,0.007011238485574722,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
