,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
35,172,6920,1.708181381225586,1.6382812261581419,1.6408970355987549,1.5505101680755615,40,35.3169238351261,washbasin,0.7423934936523438,bathtub,0.09253887832164764,tabby,0.034227747470140464,tub,0.023408450186252597,tiger_cat,0.02260215580463409,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
36,132,5320,1.7077131271362305,1.6647707223892212,1.6629906892776491,1.6274306774139404,40,36.03557435892789,washbasin,0.7474446296691895,bathtub,0.11060657352209093,tabby,0.03974747285246849,tub,0.02850220538675785,tiger_cat,0.022706357762217518,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
37,163,6560,1.70353364944458,1.6538635492324831,1.65427827835083,1.5992594957351685,40,32.620382185174165,washbasin,0.7327759265899658,bathtub,0.10241870582103728,tub,0.0304473377764225,tabby,0.029234195128083233,tiger_cat,0.026372827589511868,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
38,111,4480,1.717419147491455,1.6481399536132812,1.6469566822052002,1.5871905088424685,40,32.65664415697737,washbasin,0.7557616233825684,bathtub,0.08188297599554062,tabby,0.03833580017089844,tiger_cat,0.032634440809488297,tub,0.024720102548599243,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
39,134,5400,1.703908085823059,1.6569427251815796,1.657381296157837,1.6115070581436155,40,30.879787699989876,washbasin,0.7387825846672058,bathtub,0.09515499323606492,tabby,0.0349171906709671,tub,0.030027776956558224,tiger_cat,0.023868180811405185,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
40,112,7910,1.7103722095489502,1.636605143547058,1.6361839771270752,1.5429329872131348,70,33.583824982387064,washbasin,0.7364456057548523,bathtub,0.11440177261829375,tub,0.027259090915322304,tiger_cat,0.026072360575199127,tabby,0.025556132197380062,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
41,117,8260,1.718371868133545,1.640139937400818,1.6413482427597046,1.5760111808776855,70,34.065405997313206,washbasin,0.7426643967628479,bathtub,0.10487712919712068,tub,0.03356695547699928,tabby,0.02432120405137539,tiger_cat,0.02037341147661209,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
42,218,15330,1.709933519363403,1.6593728065490725,1.6607215404510498,1.6073572635650637,70,34.58132025280019,washbasin,0.7311579585075378,bathtub,0.11053845286369324,tub,0.025762837380170826,tabby,0.021256793290376663,tiger_cat,0.020180908963084217,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
43,88,6230,1.7167986631393433,1.650686502456665,1.6580150127410889,1.581057071685791,70,38.47334511466857,washbasin,0.7432988882064819,bathtub,0.10012061148881912,tub,0.03885199502110481,tabby,0.02653200551867485,tiger_cat,0.025263328105211258,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
44,137,9660,1.7003991603851318,1.6483520269393919,1.647655367851257,1.5806784629821775,70,39.33874470833244,washbasin,0.7314713001251221,bathtub,0.11037132143974304,tub,0.03171281516551972,tabby,0.031089071184396744,tiger_cat,0.023774949833750725,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
45,139,9800,1.702000856399536,1.6367067098617554,1.6369746923446655,1.5720256567001345,70,37.924553678586115,washbasin,0.7326229810714722,bathtub,0.10873488336801528,tub,0.03973788395524025,tabby,0.030619345605373383,tiger_cat,0.020801881328225136,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
46,90,6370,1.70941424369812,1.6553269624710083,1.6586496829986572,1.5850942134857178,70,31.60045013493433,washbasin,0.7409412264823914,bathtub,0.10826844722032547,tabby,0.031535182148218155,tub,0.027184793725609783,tiger_cat,0.02253301814198494,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
47,112,7910,1.7043559551239014,1.6600311994552612,1.6643667221069336,1.5837316513061523,70,37.80417930939653,washbasin,0.7403075695037842,bathtub,0.10012660175561904,tabby,0.035954371094703674,tiger_cat,0.03041774593293667,tub,0.02936464361846447,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
48,132,9310,1.7133386135101318,1.6599730253219604,1.6584179401397705,1.61175537109375,70,36.76946157999239,washbasin,0.7334003448486328,bathtub,0.1207953840494156,tub,0.03871559351682663,tabby,0.02006393484771252,toilet_seat,0.016837378963828087,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
49,130,9170,1.725656270980835,1.633426308631897,1.6380305290222168,1.5022339820861816,70,30.6980576118172,washbasin,0.758076548576355,bathtub,0.0966753140091896,tabby,0.03242872655391693,tiger_cat,0.02269573323428631,tub,0.02148507162928581,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
