,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
10,1.6326218843460083,1.703241944313049,7630,108,1.631187081336975,70,0.739775538444519,0.08717937022447586,0.03653942421078682,0.0244880635291338,0.02379887923598289,washbasin,bathtub,tabby,tiger_cat,tub,34.8594548317528,1.5574274063110352,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
11,1.6501070261001587,1.7245130538940432,10360,147,1.6527585983276367,70,washbasin,bathtub,tabby,tiger_cat,tub,0.7544931769371033,0.09491027146577836,0.03000167571008205,0.022500086575746536,0.021274901926517487,38.47678390288133,1.5632584095001218,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
12,1.6538354158401491,1.704184889793396,9730,138,1.6551110744476318,70,0.735386073589325,0.10395146906375884,0.032760031521320336,0.03120125271379948,0.021584339439868927,washbasin,bathtub,tub,tabby,tiger_cat,35.268191158675904,1.6130753755569458,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
13,1.6581345796585083,1.709654450416565,6930,98,1.6556634902954102,70,washbasin,bathtub,tabby,tub,tiger_cat,0.7509211897850037,0.08485805988311768,0.04126884788274765,0.02342385984957218,0.022126657888293263,33.79597576518857,1.6018580198287964,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
14,1.6400567293167114,1.710125207901001,11340,161,1.6428605318069458,70,0.7447660565376282,0.07659948617219925,0.03464392200112343,0.025935383513569832,0.025907700881361958,washbasin,bathtub,tabby,tub,tiger_cat,37.731635010839156,1.5575418472290041,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
15,1.6319574117660522,1.706921100616455,7350,104,1.6373801231384275,70,washbasin,bathtub,tub,tabby,tiger_cat,0.740574061870575,0.10345958173274994,0.03463142737746239,0.03364228084683418,0.0250489953905344,38.33312470475077,1.5499567985534668,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
16,1.6443127393722534,1.703031301498413,7630,108,1.6475656032562256,70,0.7494271397590637,0.07053405046463013,0.04643185064196586,0.032742951065301895,0.023185359314084053,washbasin,bathtub,tabby,tiger_cat,tub,38.042139880907776,1.568655490875244,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
17,1.6367827653884888,1.702444314956665,6720,95,1.637051701545715,70,0.7333583831787109,0.103480726480484,0.030914004892110825,0.028895303606987003,0.026911946013569832,washbasin,bathtub,tabby,tiger_cat,tub,36.47604178128003,1.5270087718963623,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
18,1.6351591348648071,1.7023859024047852,7560,107,1.6331095695495603,70,0.7431313395500183,0.0878380611538887,0.04075424745678902,0.02863924019038677,0.017496369779109955,washbasin,bathtub,tabby,tiger_cat,tub,33.084461352597984,1.5727033615112305,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
19,1.6455130577087402,1.7015161514282229,9100,129,1.6460171937942505,70,washbasin,bathtub,tabby,tiger_cat,tub,0.7319425344467163,0.10129035264253616,0.030424641445279118,0.02851241640746593,0.026724465191364292,29.339800851028627,1.5933218002319336,UniformIntegerMutation,5,OnePointCrossover,15,Reflection,0.05,5,TournamentSelection,4
