,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
15,1.657054781913757,1.7014646530151367,12810,182,1.6580398082733154,70,0.7732983231544495,0.07183948159217833,0.0074854674749076375,0.003366071032360196,0.003067540004849434,French_bulldog,pug,Brabancon_griffon,basenji,boxer,28.34412501572953,1.6072942018508911,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
16,1.6627131700515747,1.702868103981018,17990,256,1.662547588348389,70,French_bulldog,pug,Brabancon_griffon,boxer,basenji,0.7495049238204956,0.04664044827222824,0.011726889759302141,0.011423026211559772,0.008360983803868294,29.904422606574755,1.6199007034301758,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
17,1.6652227640151978,1.7026572227478027,19320,275,1.6643296480178833,70,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,0.7498659491539001,0.047210872173309326,0.016193157061934468,0.013180163688957693,0.007238778751343489,27.806019626724442,1.6302621364593506,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
18,1.6516183614730835,1.706226468086243,21420,305,1.6508827209472656,70,French_bulldog,pug,boxer,Brabancon_griffon,Staffordshire_bullterrier,0.7598698139190674,0.05365582928061485,0.009419280104339123,0.008187753148376942,0.006007087416946888,36.75214435357855,1.5934569835662842,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
19,1.6646106243133545,1.7018330097198486,12110,172,1.666303634643555,70,0.7590780258178711,0.057268086820840836,0.013773923739790916,0.006111273542046547,0.004905927926301956,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,28.810705775123157,1.620486855506897,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
20,1.650498628616333,1.7033238410949707,17360,247,1.6505891084671018,70,French_bulldog,pug,boxer,Brabancon_griffon,Boston_bull,0.759739339351654,0.05642092227935791,0.012923600152134895,0.012198401615023613,0.006512675900012255,30.132893029634303,1.6158094406127932,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
21,1.6691515445709229,1.706755757331848,20300,289,1.6700143814086914,70,0.7631182670593262,0.056363929063081734,0.010827060788869858,0.0107044680044055,0.005094455555081368,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,32.379885463754675,1.6269381046295166,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
22,1.6437836885452268,1.702863335609436,19880,283,1.6435086727142334,70,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,0.7605358958244324,0.05776999145746231,0.013102020137012005,0.009084010496735571,0.007088821381330491,27.43025877809957,1.6002758741378784,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
23,1.672096848487854,1.7087266445159912,12880,183,1.672477960586548,70,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,0.7702935338020325,0.06155695766210556,0.008324073627591133,0.00645338697358966,0.004399191122502089,25.190617067185226,1.6392852067947388,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
24,1.66827130317688,1.7001399993896484,15540,221,1.6676201820373535,70,0.7204795479774475,0.020337605848908424,0.015761064365506172,0.015546069480478762,0.013863429427146913,Tibetan_terrier,Appenzeller,Lhasa,Brabancon_griffon,Shih-Tzu,31.65400767663569,1.6299909353256226,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
25,1.6552275419235232,1.7022202014923096,10920,155,1.6539543867111206,70,0.7558647394180298,0.05363889783620834,0.049779310822486884,0.0117816599085927,0.00419723242521286,Pekinese,pug,Brabancon_griffon,Japanese_spaniel,Appenzeller,29.16117244839337,1.59924054145813,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
26,1.6713598966598509,1.707763910293579,19740,281,1.6696931123733518,70,0.7465276718139648,0.03873588144779205,0.020715542137622837,0.009792998433113098,0.008955188095569609,French_bulldog,pug,boxer,Brabancon_griffon,Boston_bull,29.925599925185967,1.6392533779144287,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
27,1.6701452732086182,1.7015138864517212,17360,247,1.6682283878326416,70,French_bulldog,pug,boxer,Brabancon_griffon,Boston_bull,0.7587339282035828,0.0572032667696476,0.017119836062192917,0.010471540503203869,0.006833269726485014,25.7120585759478,1.6344345808029177,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
28,1.6575896739959717,1.7038702964782717,12040,171,1.6607111692428589,70,Tibetan_terrier,pug,Appenzeller,basenji,Brabancon_griffon,0.7259977459907532,0.022078728303313252,0.021242301911115646,0.016684073954820633,0.012372842989861963,27.42218850396863,1.6031053066253662,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
29,1.6617389917373655,1.7038414478302002,18130,258,1.6586549282073977,70,0.7637848854064941,0.0599382109940052,0.016594773158431053,0.008639691397547722,0.0044509852305054665,French_bulldog,pug,Brabancon_griffon,boxer,basenji,27.85540022609573,1.6255180835723877,UniformIntegerMutation,5,OnePointCrossover,2.0,15,Projection,0.05,5,TournamentSelection,4
